iter	RMSE
1665	7.158709542
1666	7.158548968
1667	7.15832858
1668	7.158178582
1669	7.157997881
1670	7.157908221
1671	7.157745173
1672	7.157498999
1673	7.157319448
1674	7.157102594
1675	7.156970975
1676	7.156715193
1677	7.156555448
1678	7.156419918
1679	7.156280077
1680	7.156147248
1681	7.15608403
1682	7.155965125
1683	7.155845517
1684	7.155701622
1685	7.155386141
1686	7.155274111
1687	7.155072404
1688	7.155016591
1689	7.154891834
1690	7.154780833
1691	7.154660473
1692	7.15453818
1693	7.154304372
1694	7.154156007
1695	7.154035719
1696	7.153846618
1697	7.153711644
1698	7.153534652
1699	7.153424759
1700	7.153205312
1701	7.152988471
1702	7.152708075
1703	7.152513778
1704	7.152411342
1705	7.152277438
1706	7.152160138
1707	7.151953951
1708	7.151647156
1709	7.151472381
1710	7.151232027
1711	7.151053884
1712	7.150798532
1713	7.150696992
1714	7.150507655
1715	7.15036059
1716	7.150191321
1717	7.150070611
1718	7.149972976
1719	7.14981291
1720	7.149677773
1721	7.14953313
1722	7.149407798
1723	7.149289271
1724	7.149069265
1725	7.148832776
1726	7.148662542
1727	7.14854706
1728	7.148291002
1729	7.148179104
1730	7.148064516
1731	7.147868894
1732	7.147698111
1733	7.14745732
1734	7.147379052
1735	7.14702829
1736	7.146836168
1737	7.146634571
1738	7.146495711
1739	7.146354287
1740	7.146232181
1741	7.146081832
1742	7.14590216
1743	7.145774504
1744	7.145601933
1745	7.145433699
1746	7.145325296
1747	7.145125264
1748	7.144898936
1749	7.144725398
1750	7.144483978
1751	7.14439483
1752	7.144142737
1753	7.143996395
1754	7.143927486
1755	7.143788913
1756	7.143643132
1757	7.143511673
1758	7.143371863
1759	7.143249802
1760	7.143059929
1761	7.142868835
1762	7.142714219
1763	7.142570651
1764	7.142277279
1765	7.142130068
1766	7.141958027
1767	7.141759465
1768	7.141603449
1769	7.141432683
1770	7.141294144
1771	7.141154968
1772	7.141061869
1773	7.140978753
1774	7.14086161
1775	7.14071112
1776	7.140589351
1777	7.140482485
1778	7.140414736
1779	7.140225725
1780	7.140061241
1781	7.139859782
1782	7.139768403
1783	7.139544353
1784	7.139275277
1785	7.139164346
1786	7.139018223
1787	7.138866263
1788	7.138731742
1789	7.138652934
1790	7.138558244
1791	7.138306044
1792	7.138005725
1793	7.137835134
1794	7.137596158
1795	7.137476095
1796	7.137316262
1797	7.137087414
1798	7.136987311
1799	7.136837763
1800	7.136677515
1801	7.136319431
1802	7.13605711
1803	7.13581376
1804	7.135518857
1805	7.135380298
1806	7.13511438
1807	7.134804498
1808	7.134631536
1809	7.134482703
1810	7.134329197
1811	7.134286434
1812	7.134061403
1813	7.13390456
1814	7.133727301
1815	7.133606672
1816	7.133460178
1817	7.133337708
1818	7.133185568
1819	7.132964025
1820	7.132787782
1821	7.132691026
1822	7.132603487
1823	7.132482339
1824	7.132377012
1825	7.132294121
1826	7.132169727
1827	7.131917575
1828	7.131682888
1829	7.131562282
1830	7.13141628
1831	7.131279251
1832	7.130958166
1833	7.130756714
1834	7.130573458
1835	7.130460599
1836	7.130330667
1837	7.130199907
1838	7.130142966
1839	7.129993859
1840	7.129851745
1841	7.129709605
1842	7.129567943
1843	7.129429818
1844	7.129252512
1845	7.129003644
1846	7.128804653
1847	7.128741968
1848	7.128676078
1849	7.128535122
1850	7.128321938
1851	7.128159856
1852	7.127957697
1853	7.127843395
1854	7.127617714
1855	7.127477614
1856	7.127271849
1857	7.127101518
1858	7.126746534
1859	7.126604329
1860	7.126479018
1861	7.126346484
1862	7.126229625
1863	7.125887823
1864	7.125786039
1865	7.125669606
1866	7.125474289
1867	7.125330568
1868	7.125210155
1869	7.124972004
1870	7.12482031
1871	7.12463769
1872	7.124464367
1873	7.124274542
1874	7.124031348
1875	7.123949044
1876	7.123861391
1877	7.12371096
1878	7.123616903
1879	7.123480678
1880	7.123311828
1881	7.123211292
1882	7.123000068
1883	7.12282589
1884	7.122658881
1885	7.122552826
1886	7.122418837
1887	7.122305008
1888	7.122224082
1889	7.122039949
1890	7.121831163
1891	7.121593601
1892	7.121439805
1893	7.121321247
1894	7.1210731
1895	7.120742689
1896	7.120608934
1897	7.12047616
1898	7.120344973
1899	7.120159767
1900	7.119991104
1901	7.119807248
1902	7.11970793
1903	7.11959284
1904	7.119522968
1905	7.119358861
1906	7.119189482
1907	7.119066315
1908	7.118864353
1909	7.118636758
1910	7.11847719
1911	7.118289856
1912	7.118026988
1913	7.11789234
1914	7.117762308
1915	7.117668567
1916	7.117555091
1917	7.117450421
1918	7.117245223
1919	7.117075795
1920	7.116804061
1921	7.116659728
1922	7.116460512
1923	7.116355229
1924	7.116183386
1925	7.116048113
1926	7.115965814
1927	7.115830435
1928	7.115644215
1929	7.115521945
1930	7.115413912
1931	7.115313255
1932	7.115134667
1933	7.115051335
1934	7.114876692
1935	7.114702859
1936	7.114522598
1937	7.114277559
1938	7.114180033
1939	7.114067028
1940	7.113838585
1941	7.113742596
1942	7.113617976
1943	7.11351975
1944	7.113364816
1945	7.113160793
1946	7.113022966
1947	7.112908244
1948	7.112845908
1949	7.112496465
1950	7.112344928
1951	7.112194514
1952	7.112067003
1953	7.111876189
1954	7.111692046
1955	7.111576144
1956	7.111511559
1957	7.1112807
1958	7.110945604
1959	7.110754851
1960	7.110497161
1961	7.110368442
1962	7.110270129
1963	7.110180185
1964	7.110049849
1965	7.109952392
1966	7.109793964
1967	7.109690786
1968	7.109479511
1969	7.109312372
1970	7.109139583
1971	7.109065338
1972	7.108922417
1973	7.108727151
1974	7.108622256
1975	7.10854593
1976	7.108424395
1977	7.108279947
1978	7.108202348
1979	7.108109446
1980	7.107948993
1981	7.107871123
1982	7.10774566
1983	7.107606994
1984	7.10745602
1985	7.1072985
1986	7.107192913
1987	7.106996855
1988	7.10685754
1989	7.106748769
1990	7.106598801
1991	7.106532381
1992	7.106336235
1993	7.106259296
1994	7.106004217
1995	7.105832369
1996	7.105717744
1997	7.105630974
1998	7.105463422
1999	7.105276462
2000	7.10516436
2001	7.105040135
2002	7.104873941
2003	7.104714877
2004	7.104657998
2005	7.104379639
2006	7.10416179
2007	7.103976181
2008	7.103810606
2009	7.103746962
2010	7.103597804
2011	7.103514775
2012	7.103364906
2013	7.10319698
2014	7.103102878
2015	7.102890839
2016	7.102669469
2017	7.102560844
2018	7.102426847
2019	7.102271998
2020	7.102160395
2021	7.102088377
2022	7.10199623
2023	7.101875013
2024	7.101689957
2025	7.101495163
2026	7.101424034
2027	7.101318743
2028	7.101114953
2029	7.100944809
2030	7.100762409
2031	7.100681964
2032	7.100575675
2033	7.100415044
2034	7.100263072
2035	7.100178183
2036	7.099894323
2037	7.099696072
2038	7.09949579
2039	7.099337722
2040	7.09923108
2041	7.099084413
2042	7.098978684
2043	7.098905327
2044	7.098750595
2045	7.098641058
2046	7.098523547
2047	7.098209489
2048	7.098085052
2049	7.097930877
2050	7.097779148
2051	7.097588879
2052	7.097470761
2053	7.097348187
2054	7.097224688
2055	7.097065216
2056	7.096911797
2057	7.096708066
2058	7.096583271
2059	7.096438602
2060	7.096294796
2061	7.096159615
2062	7.095991757
2063	7.095887793
2064	7.095772707
2065	7.095617425
2066	7.095427549
2067	7.095306917
2068	7.095155771
2069	7.094993398
2070	7.094880619
2071	7.094776636
2072	7.094720203
2073	7.09468288
2074	7.094340149
2075	7.094187293
2076	7.094003206
2077	7.093885729
2078	7.093719685
2079	7.093649706
2080	7.093575382
2081	7.093462906
2082	7.09337357
2083	7.093281893
2084	7.09305041
2085	7.092967094
2086	7.092904161
2087	7.092841017
2088	7.092651357
2089	7.092497534
2090	7.092357448
2091	7.092207006
2092	7.092093973
2093	7.092040577
2094	7.091894706
2095	7.091743176
2096	7.091641053
2097	7.091483383
2098	7.091413971
2099	7.091306384
2100	7.091150842
2101	7.090872919
2102	7.090688663
2103	7.0905368
2104	7.090451551
2105	7.090275751
2106	7.09012881
2107	7.09001868
2108	7.089786138
2109	7.089612665
2110	7.089441121
2111	7.089244552
2112	7.089128532
2113	7.089033429
2114	7.088871137
2115	7.088632321
2116	7.088488448
2117	7.08839474
2118	7.088280535
2119	7.088083979
2120	7.087976505
2121	7.087849459
2122	7.087721135
2123	7.087657843
2124	7.087469578
2125	7.087355161
2126	7.087149132
2127	7.087038603
2128	7.086862818
2129	7.086721967
2130	7.086539536
2131	7.086280134
2132	7.086183006
2133	7.08596187
2134	7.085808316
2135	7.085592397
2136	7.085471619
2137	7.085378294
2138	7.08523282
2139	7.085168314
2140	7.085058834
2141	7.084867379
2142	7.084735796
2143	7.084657737
2144	7.084533361
2145	7.084348158
2146	7.084199686
2147	7.084069122
2148	7.083930861
2149	7.083601811
2150	7.083428485
2151	7.083287486
2152	7.083233002
2153	7.083136159
2154	7.082982477
2155	7.082765139
2156	7.082590835
2157	7.082522233
2158	7.082314742
2159	7.082178325
2160	7.082066681
2161	7.081946732
2162	7.081754941
2163	7.081644106
2164	7.081504026
2165	7.081379662
2166	7.081266481
2167	7.0808456
2168	7.080781153
2169	7.080657066
2170	7.080550588
2171	7.080382159
2172	7.080237948
2173	7.079968487
2174	7.079753075
2175	7.079553861
2176	7.079447034
2177	7.079355772
2178	7.079232971
2179	7.078899402
2180	7.078666683
2181	7.078489064
2182	7.078379505
2183	7.078225301
2184	7.077945924
2185	7.077776759
2186	7.077624034
2187	7.077451342
2188	7.077335302
2189	7.077097817
2190	7.076955682
2191	7.076649685
2192	7.07653751
2193	7.076303101
2194	7.076157231
2195	7.075967445
2196	7.075693159
2197	7.075536784
2198	7.075311189
2199	7.075177021
2200	7.074935863
2201	7.074693827
2202	7.074422811
2203	7.074300001
2204	7.074170831
2205	7.074012524
2206	7.073843369
2207	7.073627715
2208	7.073467148
2209	7.073317365
2210	7.073199583
2211	7.073126344
2212	7.073072137
2213	7.073006187
2214	7.072849637
2215	7.072723212
2216	7.072561353
2217	7.072356038
2218	7.07218717
2219	7.072005913
2220	7.07178652
2221	7.07161398
2222	7.071483191
2223	7.071228135
2224	7.071052919
2225	7.070798391
2226	7.070556477
2227	7.070398493
2228	7.070197049
2229	7.070048461
2230	7.069872556
2231	7.069553297
2232	7.069361014
2233	7.069217075
2234	7.069155216
2235	7.069050292
2236	7.068924782
2237	7.068829158
2238	7.068554387
2239	7.068460461
2240	7.068175555
2241	7.06798874
2242	7.067870584
2243	7.067739102
2244	7.067617822
2245	7.067553409
2246	7.067265816
2247	7.067101762
2248	7.066849735
2249	7.066580667
2250	7.066426274
2251	7.066323561
2252	7.066190994
2253	7.065994692
2254	7.065795593
2255	7.065660218
2256	7.065492661
2257	7.065419599
2258	7.065272037
2259	7.065184299
2260	7.06498502
2261	7.064904985
2262	7.064713071
2263	7.064638275
2264	7.064364226
2265	7.064079908
2266	7.063957359
2267	7.063762144
2268	7.063604975
2269	7.063449411
2270	7.063235675
2271	7.06306774
2272	7.062858101
2273	7.06276514
2274	7.062661565
2275	7.062556826
2276	7.06241725
2277	7.062277479
2278	7.062131136
2279	7.061879597
2280	7.061716138
2281	7.061504217
2282	7.061290833
2283	7.061198751
2284	7.060967972
2285	7.060893631
2286	7.060713132
2287	7.060462078
2288	7.060308754
2289	7.060176032
2290	7.060035716
2291	7.05988049
2292	7.059779947
2293	7.059674334
2294	7.059525593
2295	7.0593801
2296	7.05917604
2297	7.059051813
2298	7.059002985
2299	7.058791495
2300	7.058545161
2301	7.058294563
2302	7.058159604
2303	7.058001744
2304	7.057862783
2305	7.05768014
2306	7.057537935
2307	7.05735558
2308	7.057184346
2309	7.056978115
2310	7.056733558
2311	7.056614157
2312	7.056424497
2313	7.056191197
2314	7.055941429
2315	7.055814552
2316	7.055730324
2317	7.055438302
2318	7.055222629
2319	7.055148168
2320	7.055040731
2321	7.0549866
2322	7.054913357
2323	7.054821488
2324	7.054734627
2325	7.054575621
2326	7.054428848
2327	7.054293012
2328	7.054178127
2329	7.054088313
2330	7.054024435
2331	7.053972583
2332	7.053857828
2333	7.053663518
2334	7.053493235
2335	7.053369733
2336	7.053229545
2337	7.053132178
2338	7.053029027
2339	7.052906606
2340	7.052753088
2341	7.052593347
2342	7.052499597
2343	7.052411202
2344	7.052249672
2345	7.052078926
2346	7.051969495
2347	7.05186015
2348	7.051688861
2349	7.051587389
2350	7.051560884
2351	7.051388091
2352	7.051290498
2353	7.05116258
2354	7.051056806
2355	7.050897789
2356	7.050774062
2357	7.050616638
2358	7.050468507
2359	7.050376499
2360	7.05028697
2361	7.050185126
2362	7.050112744
2363	7.04999
2364	7.049793807
2365	7.049676483
2366	7.049466374
2367	7.049282413
2368	7.049120423
2369	7.048886424
2370	7.048728099
2371	7.048659221
2372	7.048536375
2373	7.048333542
2374	7.048232668
2375	7.047997339
2376	7.04784443
2377	7.047695619
2378	7.047506782
2379	7.047331387
2380	7.047212961
2381	7.047177605
2382	7.047042212
2383	7.046951586
2384	7.046866781
2385	7.046737629
2386	7.046543683
2387	7.046419188
2388	7.046266159
2389	7.046130447
2390	7.046073312
2391	7.045874735
2392	7.045768499
2393	7.045671653
2394	7.045566866
2395	7.045367638
2396	7.045321841
2397	7.045172524
2398	7.045028296
2399	7.044879286
2400	7.044752058
2401	7.044661983
2402	7.044523327
2403	7.044437345
2404	7.044283576
2405	7.044075591
2406	7.043879539
2407	7.04377215
2408	7.0436772
2409	7.043572414
2410	7.043491911
2411	7.043355937
2412	7.043176717
2413	7.043045397
2414	7.042842089
2415	7.042786661
2416	7.04277592
2417	7.042656295
2418	7.042502357
2419	7.042367242
2420	7.042292418
2421	7.042263753
2422	7.042089238
2423	7.041978509
2424	7.041818731
2425	7.041613291
2426	7.041507134
2427	7.041340066
2428	7.041224686
2429	7.041053982
2430	7.040975083
2431	7.040897116
2432	7.04075649
2433	7.040553408
2434	7.040427417
2435	7.040277987
2436	7.040164673
2437	7.039888593
2438	7.039753554
2439	7.039581177
2440	7.039412518
2441	7.039334428
2442	7.039164236
2443	7.039054072
2444	7.03897261
2445	7.038873233
2446	7.038757785
2447	7.038594102
2448	7.038517973
2449	7.038341721
2450	7.038136584
2451	7.038068145
2452	7.037889466
2453	7.037760781
2454	7.03762412
2455	7.037392234
2456	7.037197409
2457	7.037079366
2458	7.036824572
2459	7.036631897
2460	7.036494922
2461	7.036370937
2462	7.036140794
2463	7.03598202
2464	7.03584809
2465	7.035767247
2466	7.035696563
2467	7.03558845
2468	7.0355061
2469	7.035424741
2470	7.035211896
2471	7.034969313
2472	7.034817783
2473	7.034671387
2474	7.034553306
2475	7.034340783
2476	7.034119949
2477	7.033967308
2478	7.033815208
2479	7.033570422
2480	7.033413592
2481	7.033085718
2482	7.032915368
2483	7.032759662
2484	7.032639467
2485	7.032582519
2486	7.032455472
2487	7.032318826
2488	7.032250885
2489	7.032111817
2490	7.031924778
2491	7.031806003
2492	7.031672047
2493	7.031505426
2494	7.031201629
2495	7.031065805
2496	7.030972037
2497	7.030859449
2498	7.030611043
2499	7.030425059
2500	7.030338397
2501	7.030130139
2502	7.029876824
2503	7.029641469
2504	7.029399774
2505	7.029235802
2506	7.029118411
2507	7.028897623
2508	7.02878168
2509	7.028613537
2510	7.028490863
2511	7.028329193
2512	7.028210741
2513	7.028099277
2514	7.027897679
2515	7.027714342
2516	7.027544973
2517	7.027417596
2518	7.027290569
2519	7.027116834
2520	7.026922391
2521	7.026606702
2522	7.026495533
2523	7.026437874
2524	7.026235944
2525	7.02614087
2526	7.026089625
2527	7.025993665
2528	7.025867002
2529	7.025696367
2530	7.025515287
2531	7.025325853
2532	7.025245458
2533	7.025117777
2534	7.024895034
2535	7.024776236
2536	7.02461203
2537	7.024499586
2538	7.024308472
2539	7.024081337
2540	7.023975155
2541	7.023872938
2542	7.023719096
2543	7.023633965
2544	7.023508787
2545	7.023367953
2546	7.023180817
2547	7.022988919
2548	7.022839877
2549	7.022697333
2550	7.022507389
2551	7.022285059
2552	7.022136455
2553	7.021946968
2554	7.021844022
2555	7.021725498
2556	7.021567453
2557	7.021467153
2558	7.021375904
2559	7.021259397
2560	7.021185728
2561	7.021120041
2562	7.020915938
2563	7.020840093
2564	7.020720846
2565	7.020594081
2566	7.020452152
2567	7.020311117
2568	7.020137921
2569	7.020023769
2570	7.019829449
2571	7.01963271
2572	7.019452686
2573	7.019240445
2574	7.019124966
2575	7.018998409
2576	7.018905923
2577	7.018720759
2578	7.018562023
2579	7.01844072
2580	7.018269751
2581	7.018131406
2582	7.018054216
2583	7.017899614
2584	7.017822326
2585	7.017734162
2586	7.017630958
2587	7.017530507
2588	7.017400188
2589	7.017269031
2590	7.017140195
2591	7.016894487
2592	7.016710153
2593	7.016530389
2594	7.016342133
2595	7.01624055
2596	7.016111392
2597	7.015988649
2598	7.015925857
2599	7.015685147
2600	7.015525392
2601	7.015361259
2602	7.01521584
2603	7.015058198
2604	7.014890755
2605	7.014785042
2606	7.014666827
2607	7.014591954
2608	7.014284943
2609	7.014195706
2610	7.014015728
2611	7.013857882
2612	7.013652474
2613	7.013574316
2614	7.013462186
2615	7.013356374
2616	7.013151767
2617	7.013057459
2618	7.01292848
2619	7.012816486
2620	7.012589268
2621	7.012459389
2622	7.01228145
2623	7.012199633
2624	7.011977509
2625	7.011799528
2626	7.011666471
2627	7.011518142
2628	7.011411293
2629	7.011193844
2630	7.011072533
2631	7.010980915
2632	7.010904857
2633	7.010782367
2634	7.01067223
2635	7.010576738
2636	7.010441261
2637	7.01032511
2638	7.010161884
2639	7.009976069
2640	7.009843763
2641	7.009734101
2642	7.00955866
2643	7.009424794
2644	7.009282355
2645	7.009141815
2646	7.008958368
2647	7.008837917
2648	7.008680936
2649	7.008558237
2650	7.008368765
2651	7.008192299
2652	7.008002809
2653	7.00783325
2654	7.007685862
2655	7.007522785
2656	7.007431461
2657	7.007336167
2658	7.007171673
2659	7.007017774
2660	7.006880267
2661	7.006688016
2662	7.006530746
2663	7.006373808
2664	7.006211794
2665	7.006085924
2666	7.005794984
2667	7.005674628
2668	7.005531018
2669	7.005423432
2670	7.005239575
2671	7.005133069
2672	7.005013177
2673	7.004794076
2674	7.004567267
2675	7.004282621
2676	7.004150332
2677	7.003881359
2678	7.00368986
2679	7.003554544
2680	7.003291346
2681	7.003246527
2682	7.003080887
2683	7.002897087
2684	7.002710271
2685	7.002488339
2686	7.002296245
2687	7.00206206
2688	7.001999155
2689	7.001931985
2690	7.00174444
2691	7.001655547
2692	7.001497217
2693	7.001361627
2694	7.001042189
2695	7.000998543
2696	7.000877586
2697	7.000768809
2698	7.000601814
2699	7.000424071
2700	7.000272391
2701	7.000127228
2702	6.999887558
2703	6.999821011
2704	6.999633486
2705	6.999556773
2706	6.999400147
2707	6.999292953
2708	6.999096129
2709	6.999086579
2710	6.998947533
2711	6.998746096
2712	6.998628844
2713	6.998414793
2714	6.99832897
2715	6.998149019
2716	6.998025081
2717	6.997812997
2718	6.997655574
2719	6.997550608
2720	6.997461294
2721	6.99735216
2722	6.997239681
2723	6.997160784
2724	6.9970096
2725	6.99689936
2726	6.996711868
2727	6.996671885
2728	6.99661785
2729	6.996541433
2730	6.996346629
2731	6.996179111
2732	6.996091463
2733	6.996044206
2734	6.995915683
2735	6.995696193
2736	6.99554621
2737	6.995447364
2738	6.995305524
2739	6.9951505
2740	6.994976303
2741	6.994808946
2742	6.994694264
2743	6.99451246
2744	6.994377276
2745	6.994237232
2746	6.994132791
2747	6.993909659
2748	6.993828257
2749	6.993655914
2750	6.993529227
2751	6.993324439
2752	6.993211194
2753	6.992989424
2754	6.992790358
2755	6.992750973
2756	6.992425841
2757	6.992188688
2758	6.991929158
2759	6.991694868
2760	6.991560743
2761	6.991418054
2762	6.991270322
2763	6.991177498
2764	6.990997432
2765	6.990867752
2766	6.990777651
2767	6.99068644
2768	6.990425584
2769	6.990283094
2770	6.990144994
2771	6.989889418
2772	6.989799662
2773	6.989685206
2774	6.989591522
2775	6.989427484
2776	6.989260983
2777	6.989003091
2778	6.988659783
2779	6.988466049
2780	6.988366846
2781	6.988108903
2782	6.988029611
2783	6.987916641
2784	6.987771021
2785	6.987671451
2786	6.987543885
2787	6.987406218
2788	6.987239844
2789	6.987051469
2790	6.986961548
2791	6.986839117
2792	6.986748907
2793	6.986576738
2794	6.986499137
2795	6.986152725
2796	6.98596783
2797	6.985789976
2798	6.985610013
2799	6.985545719
2800	6.985366625
2801	6.985171916
2802	6.984897898
2803	6.984725177
2804	6.98456673
2805	6.984438696
2806	6.984273173
2807	6.984021413
2808	6.983870552
2809	6.983669964
2810	6.983500313
2811	6.983303319
2812	6.983160712
2813	6.983093523
2814	6.982983832
2815	6.982892959
2816	6.982767789
2817	6.982568358
2818	6.982434103
2819	6.982238828
2820	6.982095451
2821	6.98189648
2822	6.981667301
2823	6.981520626
2824	6.981311148
2825	6.98114246
2826	6.980916068
2827	6.980774511
2828	6.980540288
2829	6.980424709
2830	6.980254191
2831	6.980038898
2832	6.97985977
2833	6.979755834
2834	6.979587673
2835	6.979514603
2836	6.979269314
2837	6.979089511
2838	6.978906945
2839	6.978749932
2840	6.978605532
2841	6.978324738
2842	6.978235837
2843	6.978085846
2844	6.977901051
2845	6.977793578
2846	6.977727768
2847	6.977628541
2848	6.977468406
2849	6.977338316
2850	6.977204736
2851	6.97710088
2852	6.976913396
2853	6.976705757
2854	6.976587834
2855	6.976398804
2856	6.976269326
2857	6.976187338
2858	6.976059237
2859	6.975798582
2860	6.975666829
2861	6.975515273
2862	6.975449776
2863	6.975315187
2864	6.975271126
2865	6.975138156
2866	6.975059287
2867	6.974923069
2868	6.974609734
2869	6.974377722
2870	6.974156817
2871	6.974045941
2872	6.973909807
2873	6.973730502
2874	6.973571978
2875	6.973385787
2876	6.973068139
2877	6.972880004
2878	6.972719966
2879	6.97256099
2880	6.972337765
2881	6.972266721
2882	6.972108758
2883	6.97203764
2884	6.971946969
2885	6.971822987
2886	6.971629877
2887	6.971330479
2888	6.971180592
2889	6.971120277
2890	6.971035831
2891	6.970907472
2892	6.970770137
2893	6.970580475
2894	6.970423286
2895	6.970312982
2896	6.970137029
2897	6.969972834
2898	6.969786832
2899	6.969542924
2900	6.969293649
2901	6.969196415
2902	6.968962199
2903	6.968675312
2904	6.96842832
2905	6.96837514
2906	6.968224369
2907	6.968077183
2908	6.967913104
2909	6.967809835
2910	6.967657539
2911	6.967440688
2912	6.967286277
2913	6.967086598
2914	6.966989231
2915	6.966887627
2916	6.966803881
2917	6.9667164
2918	6.9665521
2919	6.966430662
2920	6.966256295
2921	6.966068459
2922	6.965864069
2923	6.96569974
2924	6.96555785
2925	6.96543953
2926	6.965316896
2927	6.965239222
2928	6.965123026
2929	6.965060525
2930	6.964922508
2931	6.96485196
2932	6.964625445
2933	6.964509035
2934	6.964362627
2935	6.964160086
2936	6.964076211
2937	6.96389437
2938	6.963740574
2939	6.963460247
2940	6.963307829
2941	6.963223138
2942	6.963132222
2943	6.962960363
2944	6.962790523
2945	6.962681383
2946	6.962449681
2947	6.962360466
2948	6.962244156
2949	6.962072809
2950	6.961915202
2951	6.961743705
2952	6.961693417
2953	6.961573211
2954	6.961407573
2955	6.961270002
2956	6.961120289
2957	6.960982246
2958	6.960927861
2959	6.960760078
2960	6.960554251
2961	6.960331112
2962	6.960209495
2963	6.96004065
2964	6.959921075
2965	6.959733188
2966	6.95949178
2967	6.959378722
2968	6.95918707
2969	6.959007892
2970	6.958802868
2971	6.958709859
2972	6.958492221
2973	6.958345821
2974	6.958246965
2975	6.958069538
2976	6.957911299
2977	6.957728702
2978	6.957609698
2979	6.957333795
2980	6.957140468
2981	6.956941407
2982	6.95680334
2983	6.956664522
2984	6.956430558
2985	6.956362837
2986	6.956207725
2987	6.956107594
2988	6.955954664
2989	6.955713932
2990	6.955482367
2991	6.955219394
2992	6.955129412
2993	6.95500143
2994	6.954829597
2995	6.954676204
2996	6.954526505
2997	6.954268117
2998	6.954091096
2999	6.953957399
